date,time,period,lane,car_type,direction,target,
6/25/2019,16:42:52,16:00-17:30,s,1,1,e,
6/25/2019,16:42:57,16:00-17:30,s,1,-1,w,
6/25/2019,16:43:02,16:00-17:30,s,2,1,e,
6/25/2019,16:43:07,16:00-17:30,s,1,1,e,
6/25/2019,16:43:08,16:00-17:30,s,1,1,e,
6/25/2019,16:43:11,16:00-17:30,s,3,0,s,
6/25/2019,16:43:13,16:00-17:30,s,1,1,e,
6/25/2019,16:44:12,16:00-17:30,s,2,0,s,
6/25/2019,16:44:16,16:00-17:30,s,1,0,s,
6/25/2019,16:44:26,16:00-17:30,s,2,-1,w,
6/25/2019,16:44:28,16:00-17:30,s,2,-1,w,
6/25/2019,16:44:33,16:00-17:30,s,2,-1,w,
6/25/2019,16:44:35,16:00-17:30,s,1,-1,w,
6/25/2019,16:44:36,16:00-17:30,s,1,-1,w,
6/25/2019,16:44:46,16:00-17:30,s,1,-1,w,
6/25/2019,16:44:48,16:00-17:30,s,2,-1,w,
6/25/2019,16:44:50,16:00-17:30,s,1,-1,w,
6/25/2019,16:44:52,16:00-17:30,s,1,-1,w,
6/25/2019,16:44:54,16:00-17:30,s,2,0,s,
6/25/2019,16:45:00,16:00-17:30,s,2,1,e,
6/25/2019,16:45:01,16:00-17:30,s,1,-1,w,
6/25/2019,16:45:05,16:00-17:30,s,1,1,e,
6/25/2019,16:45:06,16:00-17:30,s,1,1,e,
6/25/2019,16:45:09,16:00-17:30,s,1,1,e,
6/25/2019,16:45:10,16:00-17:30,s,1,1,e,
6/25/2019,16:45:10,16:00-17:30,s,1,0,s,
6/25/2019,16:45:16,16:00-17:30,s,1,-1,w,
6/25/2019,16:45:30,16:00-17:30,s,1,0,s,
6/25/2019,16:45:31,16:00-17:30,s,1,-1,w,
6/25/2019,16:45:44,16:00-17:30,s,1,-1,w,
6/25/2019,16:46:01,16:00-17:30,s,1,1,e,
6/25/2019,16:46:10,16:00-17:30,s,2,1,e,
6/25/2019,16:46:26,16:00-17:30,s,1,-1,w,
6/25/2019,16:47:18,16:00-17:30,s,1,1,e,
6/25/2019,16:47:18,16:00-17:30,s,1,0,s,
6/25/2019,16:47:20,16:00-17:30,s,2,1,e,
6/25/2019,16:47:27,16:00-17:30,s,1,0,s,
6/25/2019,16:47:30,16:00-17:30,s,1,-1,w,
6/25/2019,16:47:39,16:00-17:30,s,1,0,s,
6/25/2019,16:47:40,16:00-17:30,s,1,1,e,
6/25/2019,16:47:53,16:00-17:30,s,1,-1,w,
6/25/2019,16:48:03,16:00-17:30,s,1,1,e,
6/25/2019,16:48:06,16:00-17:30,s,1,1,e,
6/25/2019,16:48:25,16:00-17:30,s,1,-1,w,
6/25/2019,16:48:43,16:00-17:30,s,2,-1,w,
6/25/2019,16:48:57,16:00-17:30,s,1,-1,w,
6/25/2019,16:49:03,16:00-17:30,s,2,-1,w,
6/25/2019,16:49:04,16:00-17:30,s,1,-1,w,
6/25/2019,16:49:11,16:00-17:30,s,1,-1,w,
6/25/2019,16:49:19,16:00-17:30,s,2,-1,w,
6/25/2019,16:49:20,16:00-17:30,s,1,-1,w,
6/25/2019,16:49:22,16:00-17:30,s,1,-1,w,
6/25/2019,16:49:25,16:00-17:30,s,1,-1,w,
6/25/2019,16:49:30,16:00-17:30,s,2,-1,w,
6/25/2019,16:49:44,16:00-17:30,s,3,-1,w,
6/25/2019,16:49:45,16:00-17:30,s,2,-1,w,
6/25/2019,16:49:49,16:00-17:30,s,1,0,s,
6/25/2019,16:49:52,16:00-17:30,s,1,1,e,
6/25/2019,16:50:10,16:00-17:30,s,1,1,e,
6/25/2019,16:50:17,16:00-17:30,s,1,1,e,
6/25/2019,16:50:18,16:00-17:30,s,1,1,e,
6/25/2019,16:50:22,16:00-17:30,s,1,0,s,
6/25/2019,16:50:26,16:00-17:30,s,1,0,s,
6/25/2019,16:50:29,16:00-17:30,s,2,-1,w,
6/25/2019,16:50:36,16:00-17:30,s,2,1,e,
6/25/2019,16:50:44,16:00-17:30,s,1,-1,w,
6/25/2019,16:50:54,16:00-17:30,s,1,1,e,
6/25/2019,16:51:00,16:00-17:30,s,2,1,e,
6/25/2019,16:51:06,16:00-17:30,s,1,1,e,
6/25/2019,16:51:06,16:00-17:30,s,2,1,e,
6/25/2019,16:51:13,16:00-17:30,s,2,1,e,
6/25/2019,16:51:20,16:00-17:30,s,1,1,e,
6/25/2019,16:51:21,16:00-17:30,s,1,-1,w,
6/25/2019,16:51:25,16:00-17:30,s,1,-1,w,
6/25/2019,16:51:59,16:00-17:30,s,2,-1,w,
6/25/2019,16:52:06,16:00-17:30,s,1,-1,w,
6/25/2019,16:52:15,16:00-17:30,s,2,-1,w,
6/25/2019,16:52:16,16:00-17:30,s,2,-1,w,
6/25/2019,16:52:18,16:00-17:30,s,1,-1,w,
6/25/2019,16:52:19,16:00-17:30,s,2,-1,w,
6/25/2019,16:52:28,16:00-17:30,s,1,1,e,
6/25/2019,16:52:48,16:00-17:30,s,1,1,e,
6/25/2019,16:52:48,16:00-17:30,s,2,1,e,
6/25/2019,16:53:04,16:00-17:30,s,2,1,e,
6/25/2019,16:53:05,16:00-17:30,s,2,1,e,
6/25/2019,16:53:09,16:00-17:30,s,1,1,e,
6/25/2019,16:53:25,16:00-17:30,s,1,1,e,
6/25/2019,16:53:31,16:00-17:30,s,2,1,e,
6/25/2019,16:53:50,16:00-17:30,s,2,1,e,
6/25/2019,16:54:39,16:00-17:30,s,2,-1,w,
6/25/2019,16:54:54,16:00-17:30,s,2,-1,w,
6/25/2019,16:54:56,16:00-17:30,s,1,-1,w,
6/25/2019,16:55:07,16:00-17:30,s,2,-1,w,
6/25/2019,16:55:09,16:00-17:30,s,1,-1,w,
6/25/2019,16:55:16,16:00-17:30,s,2,-1,w,
6/25/2019,16:55:19,16:00-17:30,s,2,-1,w,
6/25/2019,16:55:21,16:00-17:30,s,2,-1,w,
6/25/2019,16:55:27,16:00-17:30,s,1,1,e,
6/25/2019,16:55:34,16:00-17:30,s,1,-1,w,
6/25/2019,16:55:55,16:00-17:30,s,1,0,s,
6/25/2019,16:56:04,16:00-17:30,s,2,-1,w,
6/25/2019,16:56:16,16:00-17:30,s,1,1,e,
6/25/2019,16:56:27,16:00-17:30,s,2,0,s,
6/25/2019,16:56:36,16:00-17:30,s,1,0,s,
6/25/2019,16:56:41,16:00-17:30,s,1,0,s,
6/25/2019,16:56:42,16:00-17:30,s,2,1,e,
6/25/2019,16:56:43,16:00-17:30,s,1,1,e,
6/25/2019,16:56:49,16:00-17:30,s,1,0,s,
6/25/2019,16:56:50,16:00-17:30,s,1,-1,w,
6/25/2019,16:56:55,16:00-17:30,s,2,1,e,
6/25/2019,16:56:57,16:00-17:30,s,1,-1,w,
6/25/2019,16:57:17,16:00-17:30,s,1,0,s,
6/25/2019,16:57:20,16:00-17:30,s,1,-1,w,
6/25/2019,16:57:23,16:00-17:30,s,1,-1,w,
6/25/2019,16:57:25,16:00-17:30,s,1,-1,w,
6/25/2019,16:57:27,16:00-17:30,s,1,-1,w,
6/25/2019,16:57:30,16:00-17:30,s,2,0,s,
6/25/2019,16:57:32,16:00-17:30,s,1,0,s,
6/25/2019,16:57:34,16:00-17:30,s,1,0,s,
6/25/2019,16:57:40,16:00-17:30,s,1,1,e,
6/25/2019,16:58:42,16:00-17:30,s,2,0,s,
6/25/2019,16:58:51,16:00-17:30,s,1,1,e,
6/25/2019,16:58:58,16:00-17:30,s,1,0,s,
6/25/2019,16:59:13,16:00-17:30,s,2,1,e,
6/25/2019,16:59:17,16:00-17:30,s,1,1,e,
6/25/2019,16:59:19,16:00-17:30,s,1,-1,w,
6/25/2019,16:59:27,16:00-17:30,s,2,-1,w,
6/25/2019,16:59:29,16:00-17:30,s,2,-1,w,
6/25/2019,16:59:32,16:00-17:30,s,1,-1,w,
6/25/2019,16:59:35,16:00-17:30,s,1,-1,w,
6/25/2019,16:59:51,16:00-17:30,s,2,-1,w,
6/25/2019,16:59:52,16:00-17:30,s,1,-1,w,
6/25/2019,16:59:55,16:00-17:30,s,2,-1,w,
6/25/2019,16:59:57,16:00-17:30,s,1,-1,w,
6/25/2019,17:01:52,16:00-17:30,s,1,-1,w,
6/25/2019,17:01:55,16:00-17:30,s,2,-1,w,
6/25/2019,17:01:57,16:00-17:30,s,2,-1,w,
6/25/2019,17:02:24,16:00-17:30,s,1,-1,w,
6/25/2019,17:02:40,16:00-17:30,s,1,1,e,
6/25/2019,17:02:41,16:00-17:30,s,1,1,e,
6/25/2019,17:03:01,16:00-17:30,s,1,1,e,
6/25/2019,17:03:25,16:00-17:30,s,2,1,e,
6/25/2019,17:03:26,16:00-17:30,s,1,1,e,
6/25/2019,17:03:49,16:00-17:30,s,2,0,s,
6/25/2019,17:03:50,16:00-17:30,s,2,1,e,
6/25/2019,17:04:21,16:00-17:30,s,1,-1,w,
6/25/2019,17:04:21,16:00-17:30,s,1,0,s,
6/25/2019,17:04:26,16:00-17:30,s,1,0,s,
6/25/2019,17:05:28,16:00-17:30,s,2,0,s,
6/25/2019,17:06:47,16:00-17:30,s,2,0,s,
6/25/2019,17:07:26,16:00-17:30,s,1,1,e,
6/25/2019,17:07:30,16:00-17:30,s,1,-1,w,
6/25/2019,17:07:53,16:00-17:30,s,1,1,e,
6/25/2019,17:08:01,16:00-17:30,s,1,1,e,
6/25/2019,17:08:06,16:00-17:30,s,1,0,s,
6/25/2019,17:08:22,16:00-17:30,s,1,1,e,
6/25/2019,17:08:23,16:00-17:30,s,2,1,e,
6/25/2019,17:08:27,16:00-17:30,s,2,1,e,
6/25/2019,17:08:33,16:00-17:30,s,1,-1,w,
6/25/2019,17:08:45,16:00-17:30,s,2,-1,w,
6/25/2019,17:08:47,16:00-17:30,s,2,-1,w,
6/25/2019,17:08:51,16:00-17:30,s,1,-1,w,
6/25/2019,17:09:16,16:00-17:30,s,2,-1,w,
6/25/2019,17:09:22,16:00-17:30,s,1,-1,w,
6/25/2019,17:09:26,16:00-17:30,s,2,-1,w,
6/25/2019,17:09:27,16:00-17:30,s,1,-1,w,
6/25/2019,17:09:39,16:00-17:30,s,1,-1,w,
6/25/2019,17:09:40,16:00-17:30,s,1,-1,w,
6/25/2019,17:10:16,16:00-17:30,s,1,-1,w,
6/25/2019,17:10:30,16:00-17:30,s,2,-1,w,
6/25/2019,17:10:31,16:00-17:30,s,1,-1,w,
6/25/2019,17:10:34,16:00-17:30,s,1,-1,w,
6/25/2019,17:10:39,16:00-17:30,s,1,-1,w,
6/25/2019,17:10:44,16:00-17:30,s,2,0,s,
6/25/2019,17:10:57,16:00-17:30,s,1,1,e,
6/25/2019,17:11:02,16:00-17:30,s,1,-1,w,
6/25/2019,17:11:13,16:00-17:30,s,2,1,e,
6/25/2019,17:11:18,16:00-17:30,s,2,1,e,
6/25/2019,17:11:19,16:00-17:30,s,2,0,s,
6/25/2019,17:11:27,16:00-17:30,s,2,1,e,
6/25/2019,17:11:32,16:00-17:30,s,2,0,s,
6/25/2019,17:11:34,16:00-17:30,s,2,1,e,
6/25/2019,17:11:38,16:00-17:30,s,1,1,e,
6/25/2019,17:11:40,16:00-17:30,s,1,0,s,
6/25/2019,17:11:48,16:00-17:30,s,1,1,e,
6/25/2019,17:11:54,16:00-17:30,s,1,1,e,
6/25/2019,17:11:59,16:00-17:30,s,1,-1,w,
6/25/2019,17:12:05,16:00-17:30,s,1,-1,w,
6/25/2019,17:12:06,16:00-17:30,s,1,-1,w,
6/25/2019,17:12:11,16:00-17:30,s,1,-1,w,
6/25/2019,17:12:19,16:00-17:30,s,2,-1,w,
6/25/2019,17:12:37,16:00-17:30,s,1,-1,w,
6/25/2019,17:12:39,16:00-17:30,s,2,1,e,
6/25/2019,17:12:41,16:00-17:30,s,2,-1,w,
6/25/2019,17:12:45,16:00-17:30,s,1,-1,w,
6/25/2019,17:12:58,16:00-17:30,s,1,1,e,
6/25/2019,17:12:59,16:00-17:30,s,1,1,e,
6/25/2019,17:13:18,16:00-17:30,s,1,-1,w,
6/25/2019,17:13:21,16:00-17:30,s,2,1,e,
6/25/2019,17:13:23,16:00-17:30,s,1,0,s,
6/25/2019,17:13:34,16:00-17:30,s,1,-1,w,
6/25/2019,17:13:39,16:00-17:30,s,2,-1,w,
6/25/2019,17:13:41,16:00-17:30,s,1,1,e,
6/25/2019,17:13:51,16:00-17:30,s,2,-1,w,
6/25/2019,17:13:52,16:00-17:30,s,1,-1,w,
6/25/2019,17:13:58,16:00-17:30,s,1,0,s,
6/25/2019,17:14:16,16:00-17:30,s,1,-1,w,
6/25/2019,17:14:24,16:00-17:30,s,2,-1,w,
6/25/2019,17:14:29,16:00-17:30,s,1,-1,w,
6/25/2019,17:14:32,16:00-17:30,s,1,-1,w,
6/25/2019,17:15:11,16:00-17:30,s,2,-1,w,
6/25/2019,17:15:19,16:00-17:30,s,1,-1,w,
6/25/2019,17:15:21,16:00-17:30,s,2,0,s,
6/25/2019,17:15:52,16:00-17:30,s,1,-1,w,
6/25/2019,17:15:57,16:00-17:30,s,2,1,e,
6/25/2019,17:16:32,16:00-17:30,s,1,0,s,
6/25/2019,17:16:37,16:00-17:30,s,2,-1,w,
6/25/2019,17:16:50,16:00-17:30,s,1,1,e,
6/25/2019,17:17:00,16:00-17:30,s,2,-1,w,
6/25/2019,17:17:03,16:00-17:30,s,1,1,e,
6/25/2019,17:17:07,16:00-17:30,s,2,-1,w,
6/25/2019,17:17:09,16:00-17:30,s,1,1,e,
6/25/2019,17:17:13,16:00-17:30,s,1,-1,w,
6/25/2019,17:17:19,16:00-17:30,s,2,-1,w,
6/25/2019,17:17:47,16:00-17:30,s,2,1,e,
6/25/2019,17:17:49,16:00-17:30,s,1,1,e,
6/25/2019,17:18:00,16:00-17:30,s,2,1,e,
6/25/2019,17:18:07,16:00-17:30,s,2,-1,w,
6/25/2019,17:18:08,16:00-17:30,s,1,0,s,
6/25/2019,17:18:10,16:00-17:30,s,1,-1,w,
6/25/2019,17:18:19,16:00-17:30,s,1,-1,w,
6/25/2019,17:18:22,16:00-17:30,s,1,1,e,
6/25/2019,17:18:26,16:00-17:30,s,1,-1,w,
6/25/2019,17:18:28,16:00-17:30,s,1,-1,w,
6/25/2019,17:18:30,16:00-17:30,s,1,-1,w,
6/25/2019,17:18:36,16:00-17:30,s,1,-1,w,
6/25/2019,17:18:38,16:00-17:30,s,1,1,e,
6/25/2019,17:18:45,16:00-17:30,s,1,-1,w,
6/25/2019,17:19:01,16:00-17:30,s,1,0,s,
6/25/2019,17:19:17,16:00-17:30,s,2,-1,w,
6/25/2019,17:19:22,16:00-17:30,s,2,1,e,
6/25/2019,17:19:27,16:00-17:30,s,1,-1,w,
6/25/2019,17:19:28,16:00-17:30,s,1,-1,w,
6/25/2019,17:19:34,16:00-17:30,s,2,-1,w,
6/25/2019,17:19:36,16:00-17:30,s,1,0,s,
6/25/2019,17:19:39,16:00-17:30,s,1,-1,w,
6/25/2019,17:19:54,16:00-17:30,s,1,0,s,
6/25/2019,17:20:10,16:00-17:30,s,2,1,e,
6/25/2019,17:20:12,16:00-17:30,s,2,-1,w,
6/25/2019,17:20:20,16:00-17:30,s,1,1,e,
6/25/2019,17:20:24,16:00-17:30,s,1,-1,w,
6/25/2019,17:20:43,16:00-17:30,s,1,1,e,
6/25/2019,17:20:44,16:00-17:30,s,1,-1,w,
6/25/2019,17:20:48,16:00-17:30,s,1,1,e,
6/25/2019,17:21:17,16:00-17:30,s,1,-1,w,
6/25/2019,17:21:18,16:00-17:30,s,2,1,e,
6/25/2019,17:21:20,16:00-17:30,s,2,-1,w,
6/25/2019,17:22:07,16:00-17:30,s,1,-1,w,
6/25/2019,17:22:09,16:00-17:30,s,1,-1,w,
6/25/2019,17:23:23,16:00-17:30,s,1,-1,w,
6/25/2019,17:23:36,16:00-17:30,s,1,-1,w,
6/25/2019,17:23:39,16:00-17:30,s,1,-1,w,
6/25/2019,17:23:44,16:00-17:30,s,1,1,e,
6/25/2019,17:23:47,16:00-17:30,s,2,0,s,
6/25/2019,17:23:54,16:00-17:30,s,2,-1,w,
6/25/2019,17:23:54,16:00-17:30,s,2,-1,w,
6/25/2019,17:23:56,16:00-17:30,s,1,-1,w,
6/25/2019,17:23:58,16:00-17:30,s,1,0,s,
6/25/2019,17:24:23,16:00-17:30,s,1,-1,w,
6/25/2019,17:24:34,16:00-17:30,s,2,-1,w,
6/25/2019,16:00:05,16:00-17:30,w,2,-1,n,
6/25/2019,16:00:06,16:00-17:30,w,1,0,e,
6/25/2019,16:00:12,16:00-17:30,w,2,1,s,
6/25/2019,16:00:14,16:00-17:30,w,4,0,e,
6/25/2019,16:00:21,16:00-17:30,w,1,0,e,
6/25/2019,16:00:22,16:00-17:30,w,1,1,s,
6/25/2019,16:00:25,16:00-17:30,w,1,0,e,
6/25/2019,16:00:35,16:00-17:30,w,1,1,s,
6/25/2019,16:00:37,16:00-17:30,w,2,0,e,
6/25/2019,16:00:39,16:00-17:30,w,1,1,s,
6/25/2019,16:00:45,16:00-17:30,w,2,0,e,
6/25/2019,16:01:09,16:00-17:30,w,2,1,s,
6/25/2019,16:01:11,16:00-17:30,w,2,0,e,
6/25/2019,16:01:12,16:00-17:30,w,1,2,w,
6/25/2019,16:01:13,16:00-17:30,w,1,0,e,
6/25/2019,16:01:15,16:00-17:30,w,2,1,s,
6/25/2019,16:01:20,16:00-17:30,w,2,0,e,
6/25/2019,16:01:24,16:00-17:30,w,1,1,s,
6/25/2019,16:01:26,16:00-17:30,w,1,0,e,
6/25/2019,16:01:27,16:00-17:30,w,2,0,e,
6/25/2019,16:01:32,16:00-17:30,w,1,1,s,
6/25/2019,16:01:34,16:00-17:30,w,2,1,s,
6/25/2019,16:01:34,16:00-17:30,w,3,0,e,
6/25/2019,16:01:35,16:00-17:30,w,2,0,e,
6/25/2019,16:01:38,16:00-17:30,w,2,1,s,
6/25/2019,16:01:39,16:00-17:30,w,1,1,s,
6/25/2019,16:01:40,16:00-17:30,w,1,1,s,
6/25/2019,16:01:44,16:00-17:30,w,1,1,s,
6/25/2019,16:01:47,16:00-17:30,w,2,0,e,
6/25/2019,16:01:49,16:00-17:30,w,2,0,e,
6/25/2019,16:01:56,16:00-17:30,w,1,1,s,
6/25/2019,16:02:15,16:00-17:30,w,1,1,s,
6/25/2019,16:02:16,16:00-17:30,w,2,0,e,
6/25/2019,16:02:20,16:00-17:30,w,2,1,s,
6/25/2019,16:02:21,16:00-17:30,w,1,0,e,
6/25/2019,16:02:21,16:00-17:30,w,2,0,e,
6/25/2019,16:02:24,16:00-17:30,w,2,2,w,
6/25/2019,16:02:27,16:00-17:30,w,1,-1,n,
6/25/2019,16:02:29,16:00-17:30,w,1,1,s,
6/25/2019,16:02:32,16:00-17:30,w,1,0,e,
6/25/2019,16:02:32,16:00-17:30,w,1,1,s,
6/25/2019,16:02:35,16:00-17:30,w,1,0,e,
6/25/2019,16:02:35,16:00-17:30,w,1,1,s,
6/25/2019,16:02:39,16:00-17:30,w,1,1,s,
6/25/2019,16:02:45,16:00-17:30,w,2,1,s,
6/25/2019,16:02:47,16:00-17:30,w,1,1,s,
6/25/2019,16:02:49,16:00-17:30,w,1,1,s,
6/25/2019,16:02:57,16:00-17:30,w,2,0,e,
6/25/2019,16:03:02,16:00-17:30,w,1,1,s,
6/25/2019,16:03:03,16:00-17:30,w,1,-1,n,
6/25/2019,16:03:12,16:00-17:30,w,1,1,s,
6/25/2019,16:03:24,16:00-17:30,w,2,1,s,
6/25/2019,16:03:25,16:00-17:30,w,1,-1,n,
6/25/2019,16:03:33,16:00-17:30,w,1,0,e,
6/25/2019,16:03:34,16:00-17:30,w,2,1,s,
6/25/2019,16:03:38,16:00-17:30,w,2,0,e,
6/25/2019,16:03:41,16:00-17:30,w,2,0,e,
6/25/2019,16:03:41,16:00-17:30,w,1,0,e,
6/25/2019,16:03:42,16:00-17:30,w,2,1,s,
6/25/2019,16:03:43,16:00-17:30,w,1,1,s,
6/25/2019,16:03:52,16:00-17:30,w,3,0,e,
6/25/2019,16:03:56,16:00-17:30,w,1,1,s,
6/25/2019,16:03:57,16:00-17:30,w,1,0,e,
6/25/2019,16:03:59,16:00-17:30,w,2,1,s,
6/25/2019,16:04:00,16:00-17:30,w,1,0,e,
6/25/2019,16:04:10,16:00-17:30,w,1,1,s,
6/25/2019,16:04:16,16:00-17:30,w,2,0,e,
6/25/2019,16:04:21,16:00-17:30,w,4,0,e,
6/25/2019,16:04:24,16:00-17:30,w,2,1,s,
6/25/2019,16:04:25,16:00-17:30,w,1,1,s,
6/25/2019,16:04:27,16:00-17:30,w,2,1,s,
6/25/2019,16:04:30,16:00-17:30,w,1,0,e,
6/25/2019,16:04:36,16:00-17:30,w,1,1,s,
6/25/2019,16:04:46,16:00-17:30,w,1,1,s,
6/25/2019,16:04:49,16:00-17:30,w,1,0,e,
6/25/2019,16:04:53,16:00-17:30,w,1,1,s,
6/25/2019,16:04:58,16:00-17:30,w,1,0,e,
6/25/2019,16:05:16,16:00-17:30,w,1,1,s,
6/25/2019,16:05:17,16:00-17:30,w,1,0,e,
6/25/2019,16:05:18,16:00-17:30,w,2,0,e,
6/25/2019,16:05:25,16:00-17:30,w,1,0,e,
6/25/2019,16:05:31,16:00-17:30,w,3,1,s,
6/25/2019,16:05:37,16:00-17:30,w,1,1,s,
6/25/2019,16:05:56,16:00-17:30,w,1,0,e,
6/25/2019,16:06:02,16:00-17:30,w,1,1,s,
6/25/2019,16:06:05,16:00-17:30,w,2,0,e,
6/25/2019,16:06:08,16:00-17:30,w,1,1,s,
